PARENT_KEY_ID,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1979079,70,74867AD200E41EDBA5D8B06B26F5E052,PLN,1028.16,864,164.16
02BD2137-0890-1EEA-A6C2-BB55C1979080,10,74867AD200E41EDBA5D8B06B26F98052,JPY,89.25,75,14.25
02BD2137-0890-1EEA-A6C2-BB55C1979080,20,74867AD200E41EDBA5D8B06B26EE4052,JPY,141.61,119,22.61
02BD2137-0890-1EEA-A6C2-BB55C1979080,30,74867AD200E41EDBA5D8B06B26F3E052,JPY,53550,45000,8550
02BD2137-0890-1EEA-A6C2-BB55C1979081,10,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,89.98,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979081,20,74867AD200E41EDBA5D8B06B26F14052,EUR,285.24,239.7,45.54
02BD2137-0890-1EEA-A6C2-BB55C1979081,30,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,1650,313.5
02BD2137-0890-1EEA-A6C2-BB55C1979081,40,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,89.98,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979081,50,74867AD200E41EDBA5D8B06B26F14052,EUR,190.16,159.8,30.36
02BD2137-0890-1EEA-A6C2-BB55C1979081,60,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,1650,313.5
02BD2137-0890-1EEA-A6C2-BB55C1979081,70,74867AD200E41EDBA5D8B06B26F6E052,EUR,160.61,134.97,25.64
02BD2137-0890-1EEA-A6C2-BB55C1979081,80,74867AD200E41EDBA5D8B06B26F14052,EUR,95.08,79.9,15.18
02BD2137-0890-1EEA-A6C2-BB55C1979082,10,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1979082,20,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979082,30,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979082,40,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1979082,50,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1979082,60,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979083,10,74867AD200E41EDBA5D8B06B26F42052,EUR,3472.42,2918,554.42
02BD2137-0890-1EEA-A6C2-BB55C1979083,20,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979083,30,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979084,10,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979084,20,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979084,30,74867AD200E41EDBA5D8B06B26FA2052,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1979084,40,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979084,50,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979084,60,74867AD200E41EDBA5D8B06B26FA2052,CAD,321.3,270,51.3
02BD2137-0890-1EEA-A6C2-BB55C1979084,70,74867AD200E41EDBA5D8B06B26EEE052,CAD,57.12,48,9.12
02BD2137-0890-1EEA-A6C2-BB55C1979085,10,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,44.99,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979085,20,74867AD200E41EDBA5D8B06B26F14052,EUR,285.24,239.7,45.54
02BD2137-0890-1EEA-A6C2-BB55C1979085,30,74867AD200E41EDBA5D8B06B26EBA052,EUR,5890.5,4950,940.5
02BD2137-0890-1EEA-A6C2-BB55C1979085,40,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,44.99,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979086,10,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979086,20,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979086,30,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979086,40,74867AD200E41EDBA5D8B06B26F08052,CNY,674.73,567,107.73
02BD2137-0890-1EEA-A6C2-BB55C1979086,50,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979086,60,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979086,70,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979086,80,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979086,90,74867AD200E41EDBA5D8B06B26F62052,CNY,3173.73,2667,506.73
02BD2137-0890-1EEA-A6C2-BB55C1979087,10,74867AD200E41EDBA5D8B06B26ED8052,ARS,583.1,490,93.1
02BD2137-0890-1EEA-A6C2-BB55C1979087,20,74867AD200E41EDBA5D8B06B26F32052,ARS,124.95,105,19.95
02BD2137-0890-1EEA-A6C2-BB55C1979087,30,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1979087,40,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,980,186.2
02BD2137-0890-1EEA-A6C2-BB55C1979087,50,74867AD200E41EDBA5D8B06B26F32052,ARS,124.95,105,19.95
02BD2137-0890-1EEA-A6C2-BB55C1979087,60,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1979087,70,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,980,186.2
02BD2137-0890-1EEA-A6C2-BB55C1979088,10,74867AD200E41EDBA5D8B06B26EDC052,RUB,165.41,139,26.41
02BD2137-0890-1EEA-A6C2-BB55C1979088,20,74867AD200E41EDBA5D8B06B26F90052,RUB,35.7,30,5.7
02BD2137-0890-1EEA-A6C2-BB55C1979088,30,74867AD200E41EDBA5D8B06B26F36052,RUB,1701.7,1430,271.7
02BD2137-0890-1EEA-A6C2-BB55C1979088,40,74867AD200E41EDBA5D8B06B26EDC052,RUB,165.41,139,26.41
02BD2137-0890-1EEA-A6C2-BB55C1979088,50,74867AD200E41EDBA5D8B06B26F90052,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1979088,60,74867AD200E41EDBA5D8B06B26F36052,RUB,5105.1,4290,815.1
02BD2137-0890-1EEA-A6C2-BB55C1979089,10,74867AD200E41EDBA5D8B06B26F9E052,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1979089,20,74867AD200E41EDBA5D8B06B26F44052,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1979089,30,74867AD200E41EDBA5D8B06B26EEA052,ARS,13.09,11,2.09
02BD2137-0890-1EEA-A6C2-BB55C1979089,40,74867AD200E41EDBA5D8B06B26F9E052,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1979089,50,74867AD200E41EDBA5D8B06B26F44052,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1979089,60,74867AD200E41EDBA5D8B06B26EEA052,ARS,13.09,11,2.09
02BD2137-0890-1EEA-A6C2-BB55C1979089,70,74867AD200E41EDBA5D8B06B26F9E052,ARS,2322.88,1952,370.88
02BD2137-0890-1EEA-A6C2-BB55C1979089,80,74867AD200E41EDBA5D8B06B26F44052,ARS,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1979089,90,74867AD200E41EDBA5D8B06B26EEA052,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1979090,10,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979090,20,74867AD200E41EDBA5D8B06B26F42052,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1979090,30,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979091,10,74867AD200E41EDBA5D8B06B26F20052,ARS,35.58,29.9,5.68
02BD2137-0890-1EEA-A6C2-BB55C1979091,20,74867AD200E41EDBA5D8B06B26F7A052,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979092,10,74867AD200E41EDBA5D8B06B26F18052,EUR,274.89,231,43.89
02BD2137-0890-1EEA-A6C2-BB55C1979092,20,74867AD200E41EDBA5D8B06B26EBE052,EUR,7136.43,5997,1139.43
02BD2137-0890-1EEA-A6C2-BB55C1979092,30,74867AD200E41EDBA5D8B06B26F72052,EUR,297.49,249.99,47.5
02BD2137-0890-1EEA-A6C2-BB55C1979092,40,74867AD200E41EDBA5D8B06B26F18052,EUR,183.26,154,29.26
02BD2137-0890-1EEA-A6C2-BB55C1979093,10,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1979093,20,74867AD200E41EDBA5D8B06B26F4E052,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979093,30,74867AD200E41EDBA5D8B06B26EF4052,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1979093,40,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1979093,50,74867AD200E41EDBA5D8B06B26F4E052,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979094,10,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979094,20,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1979094,30,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979094,40,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1979094,50,74867AD200E41EDBA5D8B06B26EF8052,JPY,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979094,60,74867AD200E41EDBA5D8B06B26F52052,JPY,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1979094,70,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979094,80,74867AD200E41EDBA5D8B06B26F52052,JPY,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1979094,90,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979095,10,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979095,20,74867AD200E41EDBA5D8B06B26F42052,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1979095,30,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979096,10,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979096,20,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979097,10,74867AD200E41EDBA5D8B06B26FA6052,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979097,20,74867AD200E41EDBA5D8B06B26F4C052,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979097,30,74867AD200E41EDBA5D8B06B26EF2052,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1979097,40,74867AD200E41EDBA5D8B06B26FA6052,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979098,10,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979098,20,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979098,30,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979098,40,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979098,50,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,679,129.01
02BD2137-0890-1EEA-A6C2-BB55C1979098,60,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979098,70,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,679,129.01
02BD2137-0890-1EEA-A6C2-BB55C1979098,80,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979099,10,74867AD200E41EDBA5D8B06B26F22052,USD,10.59,8.9,1.69
02BD2137-0890-1EEA-A6C2-BB55C1979099,20,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979099,30,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979099,40,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,17.8,3.38
02BD2137-0890-1EEA-A6C2-BB55C1979099,50,74867AD200E41EDBA5D8B06B26F7C052,USD,282.03,237,45.03
02BD2137-0890-1EEA-A6C2-BB55C1979099,60,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979099,70,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,17.8,3.38
02BD2137-0890-1EEA-A6C2-BB55C1979099,80,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979099,90,74867AD200E41EDBA5D8B06B26EC8052,USD,1827.84,1536,291.84
02BD2137-0890-1EEA-A6C2-BB55C1979099,100,74867AD200E41EDBA5D8B06B26F22052,USD,31.77,26.7,5.07
02BD2137-0890-1EEA-A6C2-BB55C1979100,10,74867AD200E41EDBA5D8B06B26F2C052,CAD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979100,20,74867AD200E41EDBA5D8B06B26ED2052,CAD,511.7,430,81.7
02BD2137-0890-1EEA-A6C2-BB55C1979100,30,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1979100,40,74867AD200E41EDBA5D8B06B26F2C052,CAD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979100,50,74867AD200E41EDBA5D8B06B26ED2052,CAD,1023.4,860,163.4
02BD2137-0890-1EEA-A6C2-BB55C1979100,60,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1979100,70,74867AD200E41EDBA5D8B06B26F2C052,CAD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979100,80,74867AD200E41EDBA5D8B06B26ED2052,CAD,1535.1,1290,245.1
02BD2137-0890-1EEA-A6C2-BB55C1979100,90,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1979100,100,74867AD200E41EDBA5D8B06B26F2C052,CAD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979101,10,74867AD200E41EDBA5D8B06B26EC8052,USD,1827.84,1536,291.84
02BD2137-0890-1EEA-A6C2-BB55C1979101,20,74867AD200E41EDBA5D8B06B26F22052,USD,10.59,8.9,1.69
02BD2137-0890-1EEA-A6C2-BB55C1979101,30,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979101,40,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979101,50,74867AD200E41EDBA5D8B06B26F22052,USD,10.59,8.9,1.69
02BD2137-0890-1EEA-A6C2-BB55C1979101,60,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979101,70,74867AD200E41EDBA5D8B06B26EC8052,USD,609.28,512,97.28
02BD2137-0890-1EEA-A6C2-BB55C1979101,80,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,17.8,3.38
02BD2137-0890-1EEA-A6C2-BB55C1979102,10,74867AD200E41EDBA5D8B06B26EF0052,CHF,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1979102,20,74867AD200E41EDBA5D8B06B26F4A052,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979102,30,74867AD200E41EDBA5D8B06B26FA4052,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979102,40,74867AD200E41EDBA5D8B06B26EF0052,CHF,30.94,26,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979102,50,74867AD200E41EDBA5D8B06B26F4A052,CHF,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979103,10,74867AD200E41EDBA5D8B06B26EBE052,EUR,4757.62,3998,759.62
02BD2137-0890-1EEA-A6C2-BB55C1979103,20,74867AD200E41EDBA5D8B06B26F72052,EUR,297.49,249.99,47.5
02BD2137-0890-1EEA-A6C2-BB55C1979103,30,74867AD200E41EDBA5D8B06B26F18052,EUR,183.26,154,29.26
02BD2137-0890-1EEA-A6C2-BB55C1979103,40,74867AD200E41EDBA5D8B06B26EBE052,EUR,2378.81,1999,379.81
02BD2137-0890-1EEA-A6C2-BB55C1979103,50,74867AD200E41EDBA5D8B06B26F72052,EUR,892.46,749.97,142.49
02BD2137-0890-1EEA-A6C2-BB55C1979104,10,74867AD200E41EDBA5D8B06B26F26052,GBP,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1979104,20,74867AD200E41EDBA5D8B06B26F80052,GBP,2377.62,1998,379.62
02BD2137-0890-1EEA-A6C2-BB55C1979104,30,74867AD200E41EDBA5D8B06B26ECC052,GBP,678.3,570,108.3
02BD2137-0890-1EEA-A6C2-BB55C1979104,40,74867AD200E41EDBA5D8B06B26F26052,GBP,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1979104,50,74867AD200E41EDBA5D8B06B26F80052,GBP,2377.62,1998,379.62
02BD2137-0890-1EEA-A6C2-BB55C1979104,60,74867AD200E41EDBA5D8B06B26ECC052,GBP,678.3,570,108.3
02BD2137-0890-1EEA-A6C2-BB55C1979104,70,74867AD200E41EDBA5D8B06B26F26052,GBP,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1979105,10,74867AD200E41EDBA5D8B06B26FA2052,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1979105,20,74867AD200E41EDBA5D8B06B26EEE052,CAD,19.04,16,3.04
02BD2137-0890-1EEA-A6C2-BB55C1979105,30,74867AD200E41EDBA5D8B06B26F48052,CAD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979106,10,74867AD200E41EDBA5D8B06B26FA6052,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979106,20,74867AD200E41EDBA5D8B06B26F4C052,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979106,30,74867AD200E41EDBA5D8B06B26EF2052,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1979106,40,74867AD200E41EDBA5D8B06B26FA6052,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979106,50,74867AD200E41EDBA5D8B06B26F4C052,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979106,60,74867AD200E41EDBA5D8B06B26EF2052,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1979106,70,74867AD200E41EDBA5D8B06B26FA6052,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979106,80,74867AD200E41EDBA5D8B06B26F4C052,USD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979107,10,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,980,186.2
02BD2137-0890-1EEA-A6C2-BB55C1979107,20,74867AD200E41EDBA5D8B06B26F32052,ARS,83.3,70,13.3
02BD2137-0890-1EEA-A6C2-BB55C1979107,30,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1979107,40,74867AD200E41EDBA5D8B06B26ED8052,ARS,1749.3,1470,279.3
02BD2137-0890-1EEA-A6C2-BB55C1979107,50,74867AD200E41EDBA5D8B06B26F32052,ARS,41.65,35,6.65
02BD2137-0890-1EEA-A6C2-BB55C1979107,60,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1979108,10,74867AD200E41EDBA5D8B06B26F06052,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1979108,20,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1979108,30,74867AD200E41EDBA5D8B06B26F06052,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1979109,10,74867AD200E41EDBA5D8B06B26F50052,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979109,20,74867AD200E41EDBA5D8B06B26EF6052,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979109,30,74867AD200E41EDBA5D8B06B26F50052,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979109,40,74867AD200E41EDBA5D8B06B26EF6052,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979109,50,74867AD200E41EDBA5D8B06B26F50052,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979109,60,74867AD200E41EDBA5D8B06B26EF6052,USD,15.46,12.99,2.47
02BD2137-0890-1EEA-A6C2-BB55C1979109,70,74867AD200E41EDBA5D8B06B26F50052,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979110,10,74867AD200E41EDBA5D8B06B26F26052,GBP,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1979110,20,74867AD200E41EDBA5D8B06B26F80052,GBP,3566.43,2997,569.43
02BD2137-0890-1EEA-A6C2-BB55C1979110,30,74867AD200E41EDBA5D8B06B26ECC052,GBP,1017.45,855,162.45
02BD2137-0890-1EEA-A6C2-BB55C1979110,40,74867AD200E41EDBA5D8B06B26F26052,GBP,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1979111,10,74867AD200E41EDBA5D8B06B26FA8052,EUR,1259.02,1058,201.02
02BD2137-0890-1EEA-A6C2-BB55C1979111,20,74867AD200E41EDBA5D8B06B26F4E052,EUR,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979111,30,74867AD200E41EDBA5D8B06B26EF4052,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1979111,40,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1979111,50,74867AD200E41EDBA5D8B06B26F4E052,EUR,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979111,60,74867AD200E41EDBA5D8B06B26EF4052,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1979111,70,74867AD200E41EDBA5D8B06B26FA8052,EUR,629.51,529,100.51
02BD2137-0890-1EEA-A6C2-BB55C1979111,80,74867AD200E41EDBA5D8B06B26F4E052,EUR,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979111,90,74867AD200E41EDBA5D8B06B26EF4052,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1979112,10,74867AD200E41EDBA5D8B06B26F6C052,USD,35.69,29.99,5.7
02BD2137-0890-1EEA-A6C2-BB55C1979112,20,74867AD200E41EDBA5D8B06B26EB8052,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1979112,30,74867AD200E41EDBA5D8B06B26F12052,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1979112,40,74867AD200E41EDBA5D8B06B26F6C052,USD,71.38,59.98,11.4
02BD2137-0890-1EEA-A6C2-BB55C1979112,50,74867AD200E41EDBA5D8B06B26EB8052,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1979112,60,74867AD200E41EDBA5D8B06B26F12052,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1979112,70,74867AD200E41EDBA5D8B06B26F6C052,USD,71.38,59.98,11.4
02BD2137-0890-1EEA-A6C2-BB55C1979113,10,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979113,20,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979113,30,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979113,40,74867AD200E41EDBA5D8B06B26F08052,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1979113,50,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979113,60,74867AD200E41EDBA5D8B06B26F08052,CNY,674.73,567,107.73
02BD2137-0890-1EEA-A6C2-BB55C1979114,10,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1979114,20,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1979114,30,74867AD200E41EDBA5D8B06B26EEC052,BRL,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979114,40,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1979114,50,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1979114,60,74867AD200E41EDBA5D8B06B26EEC052,BRL,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979114,70,74867AD200E41EDBA5D8B06B26FA0052,BRL,595,500,95
02BD2137-0890-1EEA-A6C2-BB55C1979114,80,74867AD200E41EDBA5D8B06B26F46052,BRL,3209.43,2697,512.43
